D:/photos/SORIE/test/2e0e3f01-631c-40e7-a009-0e19d7311751.jpg,15
D:/photos/SORIE/train/307a319c-16fd-45eb-962e-884c1321f6cd.jpg,113 COCONUT
D:/photos/SORIE/train/baef9dc2-87c6-40a3-9ec3-2e2dbd4c5361.jpg,DATE
D:/photos/SORIE/train/1f8a4092-ace8-4b25-af6f-792df75fddbc.jpg,4.62
D:/photos/SORIE/test/2120af1f-6c60-472c-8eca-2e5b0e96896b.jpg,9555112913331 STORAGE BOX(SM
D:/photos/SORIE/train/ed8f756a-1688-4d9f-99dd-23f919fa0443.jpg,CUSTOMER'S COPY
D:/photos/SORIE/train/a2e1bd0c-e02f-4cf6-aef9-4e7bd8a39110.jpg,WITHIN 3 DAYS NO CASH REFUND
D:/photos/SORIE/train/dfd6b3aa-d8a5-4011-9368-ec3adcbe45e7.jpg,03-05-18
D:/photos/SORIE/test/7e8a03b3-e92c-4590-bb82-610a0d3c4d63.jpg,CR-B'SCOTCH
D:/photos/SORIE/train/03dd4cf6-65fb-42de-8fda-f66b8951cff6.jpg,24.38
D:/photos/SORIE/train/a91aa81b-891f-4eb8-b0cb-6a255ec3fdd4.jpg,$7.10
D:/photos/SORIE/train/a382fe22-2fef-42b4-8b69-80df2c16568c.jpg,48.00
D:/photos/SORIE/train/5870d69e-e713-4459-9c69-a203cd6c2e30.jpg,RECEIPT #:
D:/photos/SORIE/test/02576939-c07d-4270-82aa-3fcbb19d3eae.jpg,SR
D:/photos/SORIE/test/52f40fdc-9a9f-463c-ad1e-663ad68e9159.jpg,(PRICE INCLUSIVE OF GST)
D:/photos/SORIE/test/ea101348-1a75-4215-ab22-013b74d87749.jpg,CASH INV NO.: 7006F714
D:/photos/SORIE/train/dce1d622-89f5-4b94-b274-b987a5fa87f6.jpg,WWW.FAMILYMART.COM.MY
D:/photos/SORIE/train/78c811b5-b2c6-4ecd-abaf-8badf3320e48.jpg,TAX
D:/photos/SORIE/train/b57d6285-b828-4559-a2c5-9962b5addfb5.jpg,BD06000800
D:/photos/SORIE/train/490ba963-6589-4ea2-9019-05d0a6d14513.jpg,2
D:/photos/SORIE/test/08afaa82-fb18-49c0-bde5-863640e6dffd.jpg,3 X
D:/photos/SORIE/train/19d0601a-aba6-466e-b34a-e2a64814efb5.jpg,TIME: 08:49:00
D:/photos/SORIE/train/0b602865-22d2-40dd-b479-7a242d223987.jpg,8.91
D:/photos/SORIE/train/dbc7478f-a669-47ca-8d48-966eba0e7dca.jpg,IE51/3-61/ - 24
D:/photos/SORIE/train/f7be1db4-b8c5-4dea-86ee-48476630a60a.jpg,5.70 ZRL
D:/photos/SORIE/train/c0c4137b-b171-43e2-bc9c-e1ecf857648b.jpg,0.80
D:/photos/SORIE/train/d9db7da5-5c57-494b-9b9f-0bdbe365f14e.jpg,1
D:/photos/SORIE/train/4767a112-1831-4467-ac68-81c2f444dc95.jpg,6.80
D:/photos/SORIE/train/f75912c5-3264-4b91-99f9-74af69c876a8.jpg,"81750 JOHOR BAHRU,JOHOR."
D:/photos/SORIE/train/d5d7e85e-f7ab-41a5-bb98-ad3c0871018d.jpg,"(X) U13/X, SETIA ALAM,"
D:/photos/SORIE/train/8f03814f-a63b-4ab9-8ead-1818d7b9d8a3.jpg,0.84
D:/photos/SORIE/test/9be50eee-58b3-4de6-a3f3-754126c6998a.jpg,3.80 *
D:/photos/SORIE/train/27f993ec-a4b7-43f3-91a2-98eebbed513c.jpg,47.60
D:/photos/SORIE/train/b9833a1e-8ae3-4c22-9c22-2cbd794180c7.jpg,0
D:/photos/SORIE/test/64c7ad6b-a3b1-403e-b496-21f445b4b272.jpg,10.00
D:/photos/SORIE/test/557b2894-851b-402b-8608-11b9dbd0db58.jpg,144.16
D:/photos/SORIE/train/32b6cdb2-9f8e-4e2e-92b6-f4295d938937.jpg,TAX INVOICE / ADJUSTMENT NOTE
D:/photos/SORIE/test/a35d9dc0-a7a8-472b-9f40-d7fe52fb59b9.jpg,10.65
D:/photos/SORIE/train/322875aa-a14a-4580-9a38-127cc11561a4.jpg,BILL NO:
D:/photos/SORIE/train/d5a22473-72ec-4bb3-b78d-cf0dee8f391b.jpg,TAX
D:/photos/SORIE/train/5cd16684-ba07-4d6f-981d-5a88f6dbc2dd.jpg,1
D:/photos/SORIE/train/d4759f52-c35a-44c2-8c3b-b43e28870927.jpg,CASHIER
D:/photos/SORIE/test/64617e16-d90c-41b9-897b-ea67bc25c718.jpg,23/12/17 15:53
D:/photos/SORIE/train/e30a4950-8d5a-43b6-a319-651d981b15fb.jpg,ITEM COUNT
D:/photos/SORIE/train/462cf5b5-da4d-4904-b627-7cdcf58ff265.jpg,3.00
D:/photos/SORIE/train/3a4c60d3-eb3e-4fb3-b8d4-849b6bcdf22e.jpg,-18.80
D:/photos/SORIE/train/950ba69a-0e17-4574-93e7-5dc404cf1d50.jpg,16.00
D:/photos/SORIE/train/03f1bd65-82e6-4a79-8c7f-9af0191eae94.jpg,SR
D:/photos/SORIE/train/cccc9eb2-1e19-4763-9aa4-77b090417700.jpg,23.70
D:/photos/SORIE/train/d0fc8fa5-bc4f-4648-8656-c6e23c9d5602.jpg,GST SUMMARY
D:/photos/SORIE/train/109f164c-839f-4bfa-84b3-fdaafcb05bdf.jpg,ABC HO TRADING
D:/photos/SORIE/train/b67a2cc8-869b-4217-96f1-138786460354.jpg,"LOT 1851-A & 1851-B, JALAN KPB 6 ,"
D:/photos/SORIE/test/52f1a0d2-b467-48e3-9630-fbfb423b9328.jpg,THANK YOU & COME AGAIN!
D:/photos/SORIE/test/073f3d74-1115-478f-aad0-50474bc74ebb.jpg,2
D:/photos/SORIE/train/470a9570-36bf-4641-8ea2-f940fe832933.jpg,BAR WANG RICE@PERMAS JAYA
D:/photos/SORIE/test/a3ed5312-9ac6-4a48-94e3-472fe3fb8e23.jpg,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS
D:/photos/SORIE/test/b0a45b7c-0481-486d-99d8-069c07fe3b91.jpg,SELANGOR DARUL EHSAN.
D:/photos/SORIE/train/5fe4c451-3186-478c-9a48-5ce58366fd74.jpg,CHANGE AMT
D:/photos/SORIE/train/c41e43e7-11c1-45b7-8016-a9631a342a47.jpg,25.44
D:/photos/SORIE/train/4aea0962-1932-4f90-b685-3813bfd5ea00.jpg,UNIHAKKA INTERNATIONAL SDN BHD
D:/photos/SORIE/train/b23b72c3-5894-4c1e-9946-b33e4d3e18f0.jpg,ORDER
D:/photos/SORIE/train/b36a61ef-a86c-4cd3-8e1e-1561abc8db80.jpg,23.20
D:/photos/SORIE/train/889c4855-c0d5-4c12-b618-e43ee3502554.jpg,21:22:27
D:/photos/SORIE/train/fd77e2c7-dec2-4fb9-8388-0281c9b85d3e.jpg,TAX( RM )
D:/photos/SORIE/test/34f00006-669a-41bc-846e-21bb104f3aa8.jpg,56.00
D:/photos/SORIE/train/55a37c1e-ed43-4a5a-8741-6deb7a1bb117.jpg,R: RELIEF*
D:/photos/SORIE/train/494d5d4d-88d0-48df-9d97-59fc65f435bd.jpg,PRINTED ON: 29-03-2018 20:19:59
D:/photos/SORIE/train/28c10f57-8b24-429c-a49a-4ff92e706847.jpg,MFM ROSES ALL PURPOSE FLOUR 12X850G
D:/photos/SORIE/train/be1628e6-713a-4b4b-bd6b-07a65ea36980.jpg,0
D:/photos/SORIE/test/e13146ce-d37b-4304-90f5-422a2e712cae.jpg,848.00
D:/photos/SORIE/test/60d1e7ee-d290-4042-9107-e8f4c12b79dd.jpg,"47100 PUCHONG, SELANGOR"
D:/photos/SORIE/train/a75fea80-2ef6-46ae-92db-c6e3a97949bd.jpg,:
D:/photos/SORIE/test/10a8b73c-3e81-457f-8cc8-db0ffcc9f182.jpg,TOTAL(RM)
D:/photos/SORIE/train/dd646ffe-1b7d-44eb-b094-12d2d479fb9b.jpg,GST NO .
D:/photos/SORIE/train/dd3ff9b4-0f4e-471e-ad49-787e63f83f5a.jpg,AMOUNT(RM)
D:/photos/SORIE/train/8327e77e-3f9c-45aa-892d-f5217c9d01f6.jpg,6.00
D:/photos/SORIE/test/93b57cbf-531a-4141-a3da-e487661d3619.jpg,E.&.0.E.
D:/photos/SORIE/test/d3886ca5-d314-4472-adee-e99123cc9f63.jpg,TABLE : 01
D:/photos/SORIE/test/64b6002b-d889-4802-8f01-4b5ee12f7625.jpg,SR
D:/photos/SORIE/train/90ff7596-d8eb-45e2-a4c5-e40ca3121f52.jpg,C/N NO: LCN00211
D:/photos/SORIE/train/05967e16-6c2a-4fdd-9116-ead1f1a3d43b.jpg,25.00
D:/photos/SORIE/test/58b06f5a-27a9-4e3c-a3bd-a3ee1c7fecac.jpg,"GROUND FLOOR, NO. 4 & 6,"
D:/photos/SORIE/train/4626a6a5-dfae-46b4-811b-f41ce3f3eea9.jpg,1
D:/photos/SORIE/train/b10a8373-001e-4f02-89f7-d62aeba15588.jpg,THANK YOU. PLEASE COME AGAIN.
D:/photos/SORIE/test/6eef1e90-52a1-406c-b9ce-542971d25411.jpg,0
D:/photos/SORIE/test/a29783d5-20c0-44e9-8b19-8a159fe9c128.jpg,22.26
D:/photos/SORIE/train/6f1a2452-ef5d-4557-8acd-72d28386e7a7.jpg,0.00
D:/photos/SORIE/train/8e4c1bd7-a153-44f5-aba7-fd7f8a8e9f74.jpg,6.00
D:/photos/SORIE/train/7c8eadda-71f1-4a55-aff2-640935f11796.jpg,TOTAL
D:/photos/SORIE/train/eee2a224-982b-4ab8-ac2a-17a94f786871.jpg,"PAHANG, 69000 PAHANG MALAYSLA"
D:/photos/SORIE/test/e00048f7-411c-4c4d-8b0f-db6e12c184d4.jpg,06 JUN 2018 18:24
D:/photos/SORIE/train/cb3c9744-b9f2-40eb-8bba-427e7d2243fb.jpg,LOT PTD 198718 TMN SIERRA P
D:/photos/SORIE/train/84a2a43c-5f5d-463b-a7b2-a8f87ffc80a0.jpg,"KG.BATU,"
D:/photos/SORIE/test/77ca894a-4d9a-44e1-9d96-d31ac1013429.jpg,TAMAN DESA 43800
D:/photos/SORIE/test/f20424be-ed63-4a59-b2a6-96a122719079.jpg,5 PCS
D:/photos/SORIE/train/c20784c9-5305-454f-803f-1db049ee510d.jpg,2
D:/photos/SORIE/train/9acccdf3-64f8-401c-8c1e-70717fc0e2d6.jpg,QTY:
D:/photos/SORIE/train/e3cd5e52-0120-43d0-9778-cd75098cfd1b.jpg,121062680 100 PLUS 500ML
D:/photos/SORIE/test/25910cb9-4f1a-42e0-93eb-f91c9ea6609f.jpg,1
D:/photos/SORIE/train/43634183-bce5-4dae-b4a6-a0e64e3ad61f.jpg,SR
D:/photos/SORIE/test/d8c720ee-8864-4367-98b3-9af782ec8eac.jpg,"47500 SUBANG JAYA, SELANGOR"
D:/photos/SORIE/train/ebc45322-2868-4f32-bae0-a0a66bbfb33e.jpg,"JALAN SS21/60,DAMANSARA UTAMA."
D:/photos/SORIE/test/417b371e-f8e6-4593-b66d-e75d9df3bb1b.jpg,GST SUMMARY
D:/photos/SORIE/train/5c3ed1c2-a519-47c7-ac9d-3e5538cb5c29.jpg,GL HANDICRAFT & TAII ORING
D:/photos/SORIE/train/dca9f2fc-bdc1-497e-bd25-3c83657ced6e.jpg,TOTAL :
D:/photos/SORIE/train/a56b4e8f-0c03-48c9-8662-8a8a8e2fbd0b.jpg,EXCHANGE ARE ALLOWED WITHIN
D:/photos/SORIE/train/d7bd8c53-91fe-45c7-849b-58cadc087c8c.jpg,78.00
D:/photos/SORIE/test/3a9334b1-f054-482d-aa36-3b380259faaa.jpg,SUB-TOTAL (EX)
D:/photos/SORIE/test/ceecfaa3-c5a7-4340-986b-36b72b91f9af.jpg,291.23
D:/photos/SORIE/test/0803eb51-4be1-4187-9710-0b23bc93dd09.jpg,%
D:/photos/SORIE/train/533fa5e6-72fb-4502-94ca-be85e588dddd.jpg,GST ID: 000381399040
D:/photos/SORIE/train/0f1cba60-576d-430a-b4fb-02b7de682b60.jpg,DATE: 12/08/2017
D:/photos/SORIE/train/06ad8004-e140-4902-a36c-5d66179d60dc.jpg,RM0.40
D:/photos/SORIE/train/77cfe4a1-91ec-4395-b2bf-04bce894b16e.jpg,** PLEASE KEEP THIS RECEIPT FOR PROVE OF
D:/photos/SORIE/train/1b4932ff-913a-43e4-b799-53a84b6c3cc2.jpg,SINNATHAMBY HOLDINGS
D:/photos/SORIE/train/c4d6123b-184e-4a97-96d9-ca376042eace.jpg,Z = 0%
D:/photos/SORIE/test/cbdbb01f-66a9-497a-a435-7e5e5da6ec1e.jpg,COUNTER
D:/photos/SORIE/train/600e719f-c82c-421e-b899-216c15655c73.jpg,"43300 SERI KEMBANGAN, SELANGOR"
D:/photos/SORIE/train/e57d0a79-6ff0-4703-be52-ebd36f71dec8.jpg,EXC
D:/photos/SORIE/train/69e05267-cbff-499e-839e-4f1d62f37d2e.jpg,PRICE
D:/photos/SORIE/test/29339dea-736a-49da-9c1d-3e115fe7defe.jpg,TIMI EC-110 CHEQUE
D:/photos/SORIE/train/cf295f3b-73ae-4b4b-ae95-04ce7bb3ffcb.jpg,0
D:/photos/SORIE/train/9ec5d2dc-e87b-4da4-bf3a-69906d101dad.jpg,GST SUMMARY
D:/photos/SORIE/train/02fa8a0b-22af-47c5-bc9c-57a7bc445b89.jpg,X
D:/photos/SORIE/test/c7ea4090-bbb3-4e1d-b470-209c28ddd3b8.jpg,TOTAL RM INCL. OF GST
D:/photos/SORIE/train/e724f900-4e8a-46fc-929a-1553d548a14d.jpg,TOTAL (INCLUSIVE OF GST):
D:/photos/SORIE/train/61cbaf95-7a8c-4813-a2a4-755cc4791e5a.jpg,THANK YOU! PLEASE COME AGAIN!
D:/photos/SORIE/test/2f1553c6-ee2c-4e13-9aca-bcfaa9e6fb8d.jpg,CPI ROCKU SDN. BHD. (1096317-P)
D:/photos/SORIE/train/505f5ca4-755b-40e1-80d9-cce5918b1434.jpg,*S
D:/photos/SORIE/train/8cf9b665-9a38-45dc-bb6e-25f48ce57374.jpg,CASH
D:/photos/SORIE/test/15aa26c2-2114-4b88-98e8-0c53a695ff1c.jpg,CHECK # 1340
D:/photos/SORIE/test/2afe5646-ff43-4c6a-915d-f9aaa023d094.jpg,0.00
D:/photos/SORIE/train/ab5c60eb-615e-4592-98b1-a399ff9d1291.jpg,TAX CODE
D:/photos/SORIE/test/4a804b11-a6a3-4d74-ad05-35a0fb5f7b87.jpg,6
D:/photos/SORIE/test/743cea2b-f59f-4330-a2fd-af781ec12bd1.jpg,46.20
D:/photos/SORIE/test/4b8a267f-b8ae-4133-8867-a3107cfe686b.jpg,SCAPPER BLASA 3'
D:/photos/SORIE/train/acce6dd9-7793-4fe8-bc22-f0cb96430112.jpg,017-6057770
D:/photos/SORIE/test/ce1145c5-1026-4772-aa4f-13a4c8979bc1.jpg,(@ 0%)
D:/photos/SORIE/train/0199c600-5111-4696-afb3-c73f0953b8ba.jpg,24.63
D:/photos/SORIE/test/0aa253f3-1f8c-4e32-942a-5fbe31b0afbb.jpg,11.14 T
D:/photos/SORIE/train/dafc5304-197c-4e2d-a046-50a4b60116de.jpg,BONZ SAVER
D:/photos/SORIE/train/1941860c-4ba6-47cf-8efd-1f25954ff3cc.jpg,CHK 274898
D:/photos/SORIE/train/dac2e085-c66d-4d6e-b495-23449d3338a1.jpg,ON
D:/photos/SORIE/train/d6b69d42-4c8e-46b2-97d2-46ed00c7d2de.jpg,SPONGE SCRUB W-PLASTIC HANDLE
D:/photos/SORIE/train/c8fa68e5-6fcc-4272-bb45-58b0e54d0f6e.jpg,GST @6% INCLUDED IN TOTAL
D:/photos/SORIE/test/2f04d321-8248-49ac-80d0-6c474f762b53.jpg,0.70
D:/photos/SORIE/train/66065e59-ced3-4f31-ab11-e292e161e271.jpg,TAX($)
D:/photos/SORIE/train/1efc6790-c3c4-4b7e-8469-1869f23dfced.jpg,QTY
D:/photos/SORIE/test/a09e6336-cad5-41fd-8217-97b5216e32b9.jpg,0.00
D:/photos/SORIE/train/e5edd8fa-c11f-454d-bb42-95a8ae1908d6.jpg,(81109-A)
D:/photos/SORIE/train/0fb379ea-2027-49fe-9457-c483c1d2a565.jpg,6.70
D:/photos/SORIE/train/aaa47283-f419-47bf-822e-89e5e2d3d2a5.jpg,OASIS VILLAGE
D:/photos/SORIE/train/4f873504-1338-4dda-a2f7-cf26bf06debb.jpg,7.10
D:/photos/SORIE/train/e0b0672e-5576-4b1f-a8e1-6d9ef6479402.jpg,TAX(RM)
D:/photos/SORIE/train/b5ed5f66-a185-4607-ba13-aa397a5ffc1f.jpg,PLAIN RICE
D:/photos/SORIE/train/92f65281-b4e3-414a-b605-593f1f9ac31a.jpg,VALUE
D:/photos/SORIE/train/109f7131-cff9-431d-bbef-ef6f2eb22b6f.jpg,19/05/16 12:01:50 PM
D:/photos/SORIE/train/4a7cd141-7fb9-4fb3-b143-6448a64dc558.jpg,ITEM(S) : 5
D:/photos/SORIE/test/afe68ccf-392e-482b-a13f-22cf11a7595b.jpg,0.60SR
D:/photos/SORIE/train/fe719b18-90ae-49d8-bab0-48974a6edde1.jpg,TOTAL QTY: 6
D:/photos/SORIE/test/d2c5fb4c-e0bc-4338-8733-f9d6618e7a38.jpg,DATE :
D:/photos/SORIE/train/c206819f-39ca-4c2d-9c54-5f70140d3475.jpg,"19, JALAN KANCIL,"
D:/photos/SORIE/train/890bd77d-7583-4f14-8eb7-af6326a50f42.jpg,TEL: 012 - 6651783 FAX: 03 - 33623608
D:/photos/SORIE/test/cb41ce1b-f64e-45fe-b528-92115192ff66.jpg,1
D:/photos/SORIE/train/fe793ea9-544d-4a35-b1a8-7bf7706df724.jpg,: 880
D:/photos/SORIE/train/5d1499a4-4ece-4fa4-a3e1-ced2fdd98a33.jpg,B.CODE & DESC.
D:/photos/SORIE/train/db7312af-4080-4c9a-a3c8-5cc7973468c4.jpg,AMOUNT
D:/photos/SORIE/train/17d8905b-92ba-4c62-b613-81625315ea93.jpg,6.39
D:/photos/SORIE/train/5e8fff2b-6bce-40fb-8ac2-99d7e9e5b402.jpg,1
D:/photos/SORIE/train/462d041a-3168-455c-9bf8-5c572bf58884.jpg,INVOICE NO.:
D:/photos/SORIE/test/799656ea-bcbf-48cb-ad8c-b693cbc491f9.jpg,OWNED BY :
D:/photos/SORIE/train/0f9bafa6-05b1-43c6-a3ee-017e9936fcef.jpg,0.20
D:/photos/SORIE/train/b433e16c-6b05-4429-9db1-084fb88083e0.jpg,TOTAL 6% SUPPLIES (EXCL. GST):
D:/photos/SORIE/train/70863866-86f9-4801-a285-ddfac693e224.jpg,9.80
D:/photos/SORIE/train/c4e0e25c-bc78-4491-8f1d-53cfc065b3ef.jpg,GST ID: 000381399040
D:/photos/SORIE/train/1d01ca56-7f2f-4317-afd6-69b763a3706b.jpg,RM
D:/photos/SORIE/train/b3321c49-f2e1-40ae-abb6-422f707e274e.jpg,(TE)
D:/photos/SORIE/test/6411c954-a06a-4736-abd7-aab3c370b9d9.jpg,PERSON :
D:/photos/SORIE/test/03af44ed-e1fe-4780-9b2d-a13e0bfe04ef.jpg,0.00
D:/photos/SORIE/test/fbed2ac9-8c82-4ca2-af63-213248d62a8d.jpg,"LOT 2.70.00, LEVEL 2,"
D:/photos/SORIE/train/95b18966-d1b9-47ae-baae-9e31303407d9.jpg,O.C. WHITE
D:/photos/SORIE/train/ed72f78e-f2ee-4ddc-b870-82f11fb8175d.jpg,TAKEOUT TOTAL (INCL GST)
D:/photos/SORIE/test/e8a6ecac-5589-467d-99e2-fc70b0d42e05.jpg,267.50
D:/photos/SORIE/train/f94eb91d-1409-4e0f-b661-9ca3b06d31d3.jpg,300PCSLOT100CANDY - ASSORTED
D:/photos/SORIE/train/eb6e7de8-1722-4a96-9dc8-a6eda383374a.jpg,GST SUMMARY
D:/photos/SORIE/train/5f9f8a52-5850-4a68-a32e-789f9b5e4c60.jpg,AMOUNT
D:/photos/SORIE/train/2b555fa1-a07b-4fce-9e30-105cb310dd82.jpg,(162761-M)
D:/photos/SORIE/train/213b7951-8fae-447b-9043-3e73dbb0b6c6.jpg,TOTAL QTY: 4
D:/photos/SORIE/test/fd0d9d46-7c0e-40ab-bbc9-c1d3d0602328.jpg,PRICE
D:/photos/SORIE/train/933ca7a9-f6aa-4789-bbd9-9cc8dc934e9c.jpg,CHANGE :
D:/photos/SORIE/train/6532f8c1-a3a0-48bd-bb85-63b75e26c389.jpg,2PC @ 13.69
D:/photos/SORIE/train/51300e4a-85a4-4fa2-aa81-09f89253e5df.jpg,SR
D:/photos/SORIE/test/b1c88ea2-830c-4c37-84c2-32a75f5fcf5d.jpg,"43300 SERI KEMBANGAN,"
D:/photos/SORIE/test/4744cf64-6ffc-4284-b86f-cb191017003c.jpg,GST ID : 000781500416
D:/photos/SORIE/test/09859568-48fd-4ff9-83da-9a05e9e660e5.jpg,DENGKIL SELANGOR
D:/photos/SORIE/test/9ed6f448-22d4-43a6-b198-52fe03e97ac0.jpg,"40300 SHAH ALAM, SELANGOR."
D:/photos/SORIE/train/1e5bf51a-889a-46fa-8877-c0cc2c3f7e52.jpg,PAID: CASH
D:/photos/SORIE/train/d47913de-a0c7-44d9-a819-e6cbaa528df6.jpg,GST SUMMARY
D:/photos/SORIE/test/6290341c-7965-4829-a3e6-f09b88f4a9cd.jpg,0
D:/photos/SORIE/train/89ef9d05-0ea2-41ac-bfd5-31c5b44a1eae.jpg,"NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI"
D:/photos/SORIE/train/4add6ab1-1bfe-48f2-9319-fc9c9b21bbae.jpg,0.72
D:/photos/SORIE/test/ab54de04-c65d-4e58-99cc-3300e6c6ec39.jpg,RM3.49
